28.0s	16	Setting up training components...
Epoch 1:  32%|▎| 236/749 [05:12<11:59,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 237/749 [05:13<10:29,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 238/749 [05:15<11:56,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 239/749 [05:15<10:27,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 240/749 [05:17<11:53,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 241/749 [05:18<10:24,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 242/749 [05:20<11:50,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  32%|▎| 243/749 [05:21<10:24,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 244/749 [05:23<11:47,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 245/749 [05:23<10:19,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 246/749 [05:25<11:45,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 247/749 [05:26<10:17,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 248/749 [05:28<11:42,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 249/749 [05:29<10:14,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  33%|▎| 250/749 [05:30<11:39,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 251/749 [05:31<10:12,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 252/749 [05:33<11:36,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 253/749 [05:34<10:09,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 254/749 [05:36<11:34,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 255/749 [05:37<10:07,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 256/749 [05:38<11:31,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 257/749 [05:39<10:05,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  34%|▎| 258/749 [05:41<11:28,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 259/749 [05:42<10:02,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 260/749 [05:44<11:25,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 261/749 [05:44<10:00,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 262/749 [05:46<11:22,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 263/749 [05:47<09:58,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 264/749 [05:49<11:20,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  35%|▎| 265/749 [05:50<09:55,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 266/749 [05:51<11:17,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 267/749 [05:52<09:52,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 268/749 [05:54<11:14,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 269/749 [05:55<09:50,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 270/749 [05:57<11:11,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 271/749 [05:58<09:48,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 272/749 [05:59<11:08,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  36%|▎| 273/749 [06:00<09:45,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 274/749 [06:02<11:06,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 275/749 [06:03<09:43,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 276/749 [06:05<11:03,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 277/749 [06:05<09:40,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 278/749 [06:07<11:00,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 279/749 [06:08<09:38,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  37%|▎| 280/749 [06:10<10:57,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 281/749 [06:11<09:37,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 282/749 [06:13<10:54,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 283/749 [06:13<09:32,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 284/749 [06:15<10:51,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 285/749 [06:16<09:30,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 286/749 [06:18<10:49,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 287/749 [06:19<09:28,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  38%|▍| 288/749 [06:20<10:46,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 289/749 [06:21<09:25,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 290/749 [06:23<10:43,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 291/749 [06:24<09:23,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 292/749 [06:26<10:40,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 293/749 [06:27<09:20,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 294/749 [06:28<10:37,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  39%|▍| 295/749 [06:29<09:18,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 296/749 [06:31<10:34,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 297/749 [06:32<09:15,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 298/749 [06:34<10:32,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 299/749 [06:34<09:13,  1.23s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 300/749 [06:36<10:29,  1.40s/it, loss=4.0167, sa_acc=0.004, glc
Epoch 1:  40%|▍| 300/749 [06:37<10:29,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  40%|▍| 301/749 [06:37<09:11,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  40%|▍| 302/749 [06:39<10:26,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  40%|▍| 303/749 [06:40<09:08,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 304/749 [06:42<10:23,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 305/749 [06:42<09:05,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 306/749 [06:44<10:20,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 307/749 [06:45<09:03,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 308/749 [06:47<10:18,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 309/749 [06:48<09:00,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  41%|▍| 310/749 [06:49<10:15,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 311/749 [06:50<08:58,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 312/749 [06:52<10:12,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 313/749 [06:53<08:56,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 314/749 [06:55<10:09,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 315/749 [06:55<08:54,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 316/749 [06:57<10:07,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 317/749 [06:58<08:51,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  42%|▍| 318/749 [07:00<10:04,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 319/749 [07:01<08:50,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 320/749 [07:03<10:01,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 321/749 [07:03<08:46,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 322/749 [07:05<09:58,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 323/749 [07:06<08:43,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 324/749 [07:08<09:56,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  43%|▍| 325/749 [07:09<08:41,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 326/749 [07:10<09:53,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 327/749 [07:11<08:39,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 328/749 [07:13<09:50,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 329/749 [07:14<08:36,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 330/749 [07:16<09:47,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 331/749 [07:17<08:34,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 332/749 [07:18<09:44,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  44%|▍| 333/749 [07:19<08:31,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 334/749 [07:21<09:41,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 335/749 [07:22<08:29,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 336/749 [07:24<09:39,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 337/749 [07:24<08:26,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 338/749 [07:26<09:36,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 339/749 [07:27<08:24,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  45%|▍| 340/749 [07:29<09:33,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 341/749 [07:30<08:21,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 342/749 [07:32<09:30,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 343/749 [07:32<08:19,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 344/749 [07:34<09:28,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 345/749 [07:35<08:17,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 346/749 [07:37<09:25,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 347/749 [07:38<08:14,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  46%|▍| 348/749 [07:39<09:22,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 349/749 [07:40<08:11,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 350/749 [07:42<09:19,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 351/749 [07:43<08:09,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 352/749 [07:45<09:16,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 353/749 [07:46<08:06,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 354/749 [07:47<09:13,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  47%|▍| 355/749 [07:48<08:04,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 356/749 [07:50<09:11,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 357/749 [07:51<08:03,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 358/749 [07:53<09:08,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 359/749 [07:53<07:59,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 360/749 [07:55<09:05,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 361/749 [07:56<07:57,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 362/749 [07:58<09:02,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  48%|▍| 363/749 [07:59<07:54,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 364/749 [08:00<08:59,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 365/749 [08:01<07:52,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 366/749 [08:03<08:57,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 367/749 [08:04<07:49,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 368/749 [08:06<08:54,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 369/749 [08:07<07:47,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  49%|▍| 370/749 [08:08<08:51,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▍| 371/749 [08:09<07:45,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▍| 372/749 [08:11<08:48,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▍| 373/749 [08:12<07:42,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▍| 374/749 [08:14<08:45,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▌| 375/749 [08:14<07:40,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▌| 376/749 [08:16<08:43,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▌| 377/749 [08:17<07:37,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  50%|▌| 378/749 [08:19<08:40,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 379/749 [08:20<07:35,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 380/749 [08:22<08:37,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 381/749 [08:22<07:32,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 382/749 [08:24<08:34,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 383/749 [08:25<07:30,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 384/749 [08:27<08:31,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  51%|▌| 385/749 [08:28<07:27,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 386/749 [08:29<08:28,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 387/749 [08:30<07:25,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 388/749 [08:32<08:26,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 389/749 [08:33<07:22,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 390/749 [08:35<08:23,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 391/749 [08:36<07:20,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 392/749 [08:37<08:20,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  52%|▌| 393/749 [08:38<07:18,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 394/749 [08:40<08:17,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 395/749 [08:41<07:15,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 396/749 [08:43<08:15,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 397/749 [08:43<07:13,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 398/749 [08:45<08:12,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 399/749 [08:46<07:10,  1.23s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 400/749 [08:48<08:09,  1.40s/it, loss=4.0015, sa_acc=0.005, glc
Epoch 1:  53%|▌| 400/749 [08:49<08:09,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 401/749 [08:49<07:08,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 402/749 [08:51<08:06,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 403/749 [08:51<07:05,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 404/749 [08:53<08:04,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 405/749 [08:54<07:03,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 406/749 [08:56<08:01,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 407/749 [08:57<07:00,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  54%|▌| 408/749 [08:58<07:58,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 409/749 [08:59<06:58,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 410/749 [09:01<07:55,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 411/749 [09:02<06:55,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 412/749 [09:04<07:52,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 413/749 [09:05<06:53,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 414/749 [09:06<07:49,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  55%|▌| 415/749 [09:07<06:50,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 416/749 [09:09<07:46,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 417/749 [09:10<06:48,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 418/749 [09:12<07:44,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 419/749 [09:12<06:46,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 420/749 [09:14<07:41,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 421/749 [09:15<06:43,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 422/749 [09:17<07:38,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  56%|▌| 423/749 [09:18<06:40,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 424/749 [09:19<07:35,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 425/749 [09:20<06:38,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 426/749 [09:22<07:33,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 427/749 [09:23<06:36,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 428/749 [09:25<07:30,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 429/749 [09:26<06:33,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  57%|▌| 430/749 [09:27<07:27,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 431/749 [09:28<06:31,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 432/749 [09:30<07:24,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 433/749 [09:31<06:29,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 434/749 [09:33<07:21,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 435/749 [09:33<06:26,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 436/749 [09:35<07:19,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 437/749 [09:36<06:24,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  58%|▌| 438/749 [09:38<07:16,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  59%|▌| 439/749 [09:39<06:21,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  59%|▌| 440/749 [09:41<07:13,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  59%|▌| 441/749 [09:41<06:19,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  59%|▌| 442/749 [09:43<07:10,  1.40s/it, loss=3.9817, sa_acc=0.007, glc
Epoch 1:  59%|▌| 443/749 [09:44<06:16,  1.23s/it, loss=3.9817, sa_acc=0.007, glc
